,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48
1971-07-30,,,40.3,,,3233.0,,,,7750.5,,157.23,,,,,,,,,,,,,,227.93,,36.542,,,,,,,3357.125,,,,,,105.03,50.73,,,603.5,,,11087.625,
1971-08-02,,,41.22,,,3312.0,,,,7560.375,,158.16,,,,,,,,,,,,,,230.06,,37.12,,,,,,,3337.3125,,,,,,105.76,50.37,,,606.0,,,11068.875,
1971-08-03,,,41.67,,,3301.0,,,,7531.125,,160.41,,,,,,,,,,,,,,234.52,,37.257,,,,,,,3363.375,,,,,,107.71,50.25,,,608.75,,,11050.0625,
1971-08-04,,,41.07,,,3335.0,,,,7480.25,,159.18,,,,,,,,,,,,,,230.64,,37.01,,,,,,,3376.4375,,,,,,108.44,49.74,,,596.875,,,10946.4375,
1971-08-05,,,39.73,,,3307.0,,,,7275.5,,160.31,,,,,,,,,,,,,,227.93,,37.34,,,,,,,3318.0625,,,,,,107.47,49.44,,,591.1875,,,10758.6875,
1971-08-06,,,40.36,,,3312.0,,,,7224.0625,,161.85,,,,,,,,,,,,,,235.29,,37.56,,,,,,,3291.9375,,,,,,109.17,50.04,,,593.6875,,,10702.375,
1971-08-09,,,40.47,,,3335.0,,,,7334.0,,166.71,,,,,,,,,,,,,,246.92,,37.501999999999995,,,,,,,3376.4375,,,,,,109.9,50.31,,,598.25,,,10758.6875,
1971-08-10,,,40.07,,,3301.0,,,,7297.1875,,165.07,,,,,,,,,,,,,,246.34,,37.358000000000004,,,,,,,3363.375,,,,,,108.68,50.13,,,597.3125,,,10693.375,
1971-08-11,,,40.33,,,3200.0,,,,7231.6875,,165.18,,,,,,,,,,,,,,248.08,,37.56,,,,,,,3337.3125,,,,,,107.47,50.19,,,602.375,,,10627.25,
1971-08-12,,,39.5,,,3256.0,,,,7260.875,,164.0,,,,,,,,,,,,,,251.19,,37.819,,,,,,,3383.25,,,,,,107.95,49.62,,,592.75,,,10739.9375,
1971-08-13,,,39.35,,,3233.0,,,,7341.0625,,163.49,,,,,,,,,,,,,,251.96,,37.964,,,,,,,3428.5625,,,,,,109.9,49.59,,,591.875,,,10852.5625,
1971-08-16,,,40.01,,,3233.0,,,,7253.3125,,161.95,,,,,,,,,,,,,,251.96,,37.675,,,,,,,3435.375,,,,,,111.11,50.01,,,596.875,,,10758.6875,
1971-08-17,,,40.87,,,3134.0,,,,7348.625,,159.18,,,,,,,,,,,,,,240.33,,37.589,,,,,,,3461.4375,,,,,,110.63,49.5,,,609.6875,,,10721.125,
1971-08-18,,,40.87,,,3161.0,,,,7363.25,,156.05,,,,,,,,,,,,,,240.33,,37.617,,,,,,,3435.375,,,,,,111.6,49.53,,,611.5,,,10758.6875,
1971-08-19,,,40.38,,,3167.0,,,,7319.375,,157.59,,,,,,,,,,,,,,236.84,,37.329,,,,,,,3415.5625,,,,,,109.9,48.36,,,600.5625,,,10749.6875,
1971-08-20,,,41.01,,,3167.0,,,,7341.0625,,158.62,,,,,,,,,,,,,,227.15,,37.329,,,,,,,3467.6875,,,,,,110.14,48.57,,,601.0,,,10758.6875,
1971-08-23,,,40.44,,,3128.0,,,,7253.3125,,156.72,,,,,,,,,,,,,,217.27,,37.242,,,,,,,3461.4375,,,,,,105.28,48.45,,,597.3125,,,10739.9375,
1971-08-24,,,40.36,,,3112.0,,,,7158.5625,,159.13,,,,,,,,,,,,,,217.27,,37.242,,,,,,,3467.6875,,,,,,106.01,48.39,,,597.8125,,,10946.4375,
1971-08-25,,,39.73,,,3139.0,,,,7063.1875,,158.36,,,,,,,,,,,,,,223.28,,37.242,,,,,,,3467.6875,,,,,,105.03,48.45,,,597.3125,,,10852.5625,
1971-08-26,,,38.32,,,3145.0,,,,6916.9375,,158.36,,,,,,,,,,,,,,226.38,,37.473,,,,,,,3428.5625,,,,,,106.01,47.81,,,580.875,,,10890.125,
1971-08-27,,,38.55,,,3134.0,,,,6924.5625,,158.98,,,,,,,,,,,,,,222.89,,37.531,,,,,,,3461.4375,,,,,,105.03,48.14,,,582.25,,,11115.4375,
1971-08-30,,,37.93,,,3112.0,,,,6902.3125,,156.93,,,,,,,,,,,,,,222.89,,37.3,,,,,,,3416.6875,,,,,,102.12,47.75,,,578.375,,,11179.5,
1971-08-31,,,37.78,,,3117.0,,,,6953.875,,154.88,,,,,,,,,,,,,,223.09,,37.098,,,,,,,3416.6875,,,,,,102.36,47.36,,,577.25,,,11032.1875,
1971-09-01,,,39.08,,,3128.0,,,,7056.4375,,155.29,,,,,,,,,,,,,,225.83,,37.04,,,,,,,3461.4375,,,,,,102.85,47.0,,,588.1875,,,11004.9375,
1971-09-02,,,39.59,,,3156.0,,,,7144.375,,157.44,,,,,,,,,,,,,,221.12,,37.271,,,,,,,3487.1875,,,,,,102.85,48.02,,,593.25,,,11189.125,
1971-09-03,,,39.38,,,3145.0,,,,7107.4375,,156.21,,,,,,,,,,,,,,222.5,,37.271,,,,,,,3487.1875,,,,,,103.09,48.05,,,593.6875,,,11262.75,
1971-09-07,,,39.71,,,3029.0,,,,7027.125,,156.41,,,,,,,,,,,,,,224.07,,37.3,,,,,,,3461.4375,,,,,,99.44,48.9,,,598.75,,,11271.625,
1971-09-08,,,38.73,,,2979.0,,,,6924.5625,,156.67,,,,,,,,,,,,,,226.03,,37.185,,,,,,,3409.9375,,,,,,96.04,47.99,,,588.875,,,11161.125,
1971-09-09,,,38.37,,,2951.0,,,,6931.625,,158.41,,,,,,,,,,,,,,228.19,,37.473,,,,,,,3416.6875,,,,,,97.74,47.96,,,588.0,,,11087.4375,
1971-09-10,,,38.08,,,2962.0,,,,6924.5625,,155.8,,,,,,,,,,,,,,227.41,,37.358000000000004,,,,,,,3442.375,,,,,,97.5,47.93,,,585.9375,,,10857.5625,
1971-09-13,,,37.27,,,2918.0,,,,6799.6875,,154.77,,,,,,,,,,,,,,225.64,,37.358000000000004,,,,,,,3429.5,,,,,,99.68,47.81,,,574.6875,,,10747.0625,
1971-09-14,,,37.42,,,2940.0,,,,6807.3125,,154.41,,,,,,,,,,,,,,227.6,,36.896,,,,,,,3455.25,,,,,,98.96,47.6,,,577.25,,,10876.0,
1971-09-15,,,36.95,,,2951.0,,,,6748.6875,,156.26,,,,,,,,,,,,,,226.42,,36.781,,,,,,,3409.9375,,,,,,95.55,47.39,,,571.5,,,10755.9375,
1971-09-16,,,36.62,,,2934.0,,,,6704.75,,155.08,,,,,,,,,,,,,,227.6,,36.838,,,,,,,3397.125,,,,,,95.07,46.97,,,566.6875,,,10544.5,
1971-09-17,,,36.62,,,2896.0,,,,6653.1875,,155.44,,,,,,,,,,,,,,223.87,,37.098,,,,,,,3397.125,,,,,,92.39,46.82,,,563.9375,,,10553.3125,
1971-09-20,,,36.59,,,2885.0,,,,6631.5,,157.28,,,,,,,,,,,,,,219.94,,37.069,,,,,,,3378.0625,,,,,,94.09,47.36,,,563.25,,,10544.5,
1971-09-21,,,35.94,,,2890.0,,,,6690.0625,,157.13,,,,,,,,,,,,,,221.12,,37.185,,,,,,,3422.8125,,,,,,95.79,47.3,,,562.5625,,,10645.4375,
1971-09-22,,,36.24,,,2907.0,,,,6697.125,,156.93,,,,,,,,,,,,,,221.12,,37.098,,,,,,,3409.9375,,,,,,96.28,47.39,,,566.25,,,10719.0625,
1971-09-23,,,35.67,,,2907.0,,,,6638.5,,157.23,,,,,,,,,,,,,,221.51,,37.156,,,,,,,3390.9375,,,,,,96.52,46.97,,,562.3125,,,10655.0,
1971-09-24,,,36.0,,,2890.0,,,,6631.5,,160.96,,,,,,,,,,,,,,222.3,,37.675,,,,,,,3397.125,,,,,,96.04,47.15,,,565.75,,,10747.0625,
1971-09-27,,,36.35,,,2791.0,,,,6653.1875,,159.37,,,,,,,,,,,,,,223.09,,37.617,,,,,,,3429.5,,,,,,98.71,47.51,,,571.25,,,10774.3125,
1971-09-28,,,36.38,,,2741.0,,,,6623.875,,159.42,,,,,,,,,,,,,,223.87,,37.444,,,,,,,3525.75,,,,,,96.77,47.78,,,572.375,,,10673.4375,
1971-09-29,,,35.96,,,2669.0,,,,6623.875,,159.47,,,,,,,,,,,,,,225.25,,37.415,,,,,,,3525.75,,,,,,96.35,47.66,,,569.0,,,10737.5,
1971-09-30,,,36.14,,,2719.0,,,,6616.8125,,160.87,,,,,,,,,,,,,,231.33,,37.589,,,,,,,3538.625,,,,,,98.01,47.66,,,567.625,,,10820.75,
1971-10-01,,,36.5,,,2669.0,,,,6646.125,,160.42,,,,,,,,,,,,,,234.48,,37.646,,,,,,,3551.5,,,,,,97.8,47.57,,,569.875,,,10940.125,
1971-10-04,,,36.23,,,2674.0,,,,6616.8125,,159.97,,,,,,,,,,,,,,235.26,,37.5,,,,,,,3603.0,,,,,,96.77,47.07,,,563.9375,,,10820.75,
1971-10-05,,,36.11,,,2674.0,,,,6631.5,,161.06,,,,,,,,,,,,,,234.48,,37.5,,,,,,,3615.875,,,,,,97.59,47.25,,,563.9375,,,10912.8125,
1971-10-06,,,36.44,,,2735.0,,,,6711.75,,162.91,,,,,,,,,,,,,,237.22,,37.588,,,,,,,3661.125,,,,,,98.21,47.51,,,569.0,,,10912.8125,
1971-10-07,,,37.19,,,2707.0,,,,6675.4375,,162.11,,,,,,,,,,,,,,234.08,,37.588,,,,,,,3641.5625,,,,,,99.66,48.04,,,576.0625,,,10976.9375,
1971-10-08,,,37.1,,,2724.0,,,,6697.125,,159.77,,,,,,,,,,,,,,234.08,,37.238,,,,,,,3635.4375,,,,,,98.42,48.34,,,579.0625,,,10968.0625,
1971-10-11,,,38.13,,,2724.0,,,,6711.75,,159.77,,,,,,,,,,,,,,234.08,,37.384,,,,,,,3654.4375,,,,,,98.42,48.01,,,582.25,,,11050.625,
1971-10-12,,,38.1,,,2680.0,,,,6726.4375,,157.18,,,,,,,,,,,,,,237.22,,37.529,,,,,,,3635.4375,,,,,,98.83,48.1,,,580.4375,,,11152.25,
1971-10-13,,,38.91,,,2630.0,,,,6667.8125,,158.67,,,,,,,,,,,,,,247.44,,37.529,,,,,,,3596.8125,,,,,,101.32,48.13,,,587.5,,,10968.0625,
1971-10-14,,,39.39,,,2647.0,,,,6704.75,,158.87,,,,,,,,,,,,,,244.1,,37.763000000000005,,,,,,,3603.0,,,,,,98.42,48.16,,,591.4375,,,11345.3125,
1971-10-15,,,39.63,,,2647.0,,,,6807.3125,,159.22,,,,,,,,,,,,,,243.31,,37.734,,,,,,,3622.5625,,,,,,98.01,48.37,,,593.6875,,,11547.875,
1971-10-18,,,39.18,,,2613.0,,,,6843.6875,,157.98,,,,,,,,,,,,,,244.29,,37.792,,,,,,,3622.5625,,,,,,98.63,48.66,,,587.3125,,,11658.375,
1971-10-19,,,40.26,,,2630.0,,,,6822.0,,158.38,,,,,,,,,,,,,,245.67,,37.675,,,,,,,3603.0,,,,,,98.42,48.84,,,597.8125,,,11639.9375,
1971-10-20,,,39.42,,,2707.0,,,,6939.1875,,157.23,,,,,,,,,,,,,,247.24,,37.88,,,,,,,3661.125,,,,,,99.66,48.66,,,591.4375,,,11621.5625,
1971-10-21,,,40.02,,,2779.0,,,,7004.875,,158.13,,,,,,,,,,,,,,249.79,,38.317,,,,,,,3693.0625,,,,,,100.08,48.92,,,596.4375,,,11815.3125,
1971-10-22,,,39.99,,,2735.0,,,,6931.625,,158.52,,,,,,,,,,,,,,249.2,,38.463,,,,,,,3725.5,,,,,,100.7,48.75,,,593.9375,,,11732.0625,
1971-10-25,,,39.84,,,2735.0,,,,6880.625,,158.52,,,,,,,,,,,,,,249.2,,38.609,,,,,,,3712.625,,,,,,100.7,48.95,,,593.6875,,,11741.625,
1971-10-26,,,38.91,,,2741.0,,,,6799.6875,,157.83,,,,,,,,,,,,,,251.36,,38.872,,,,,,,3731.6875,,,,,,99.66,48.28,,,581.5625,,,11649.5625,
1971-10-27,,,38.58,,,2685.0,,,,6778.0,,158.42,,,,,,,,,,,,,,254.51,,38.58,,,,,,,3776.9375,,,,,,102.56,48.45,,,582.0,,,11889.0,
1971-10-28,,,38.94,,,2696.0,,,,6807.3125,,160.22,,,,,,,,,,,,,,254.11,,38.347,,,,,,,3815.5625,,,,,,101.32,48.48,,,586.3125,,,11861.0,
1971-10-29,,,38.91,,,2658.0,,,,6785.0625,,159.22,,,,,,,,,,,,,,250.77,,38.551,,,,,,,3834.625,,,,,,100.28,48.6,,,585.1875,,,11889.0,
1971-11-01,,,37.7,,,2674.0,,,,6726.4375,,157.63,,,,,,,,,,,,,,249.18,,38.755,,,,,,,3796.0,,,,,,100.9,48.13,,,576.8125,,,11760.0625,
1971-11-02,,,37.52,,,2674.0,,,,6719.375,,158.47,,,,,,,,,,,,,,251.17,,38.784,,,,,,,3796.0,,,,,,100.9,48.01,,,575.6875,,,11796.875,
1971-11-03,,,37.92,,,2691.0,,,,6726.4375,,157.63,,,,,,,,,,,,,,252.57,,38.93,,,,,,,3828.1875,,,,,,100.28,47.87,,,577.6875,,,11815.3125,
1971-11-04,,,38.31,,,2674.0,,,,6734.0625,,158.23,,,,,,,,,,,,,,251.57,,39.135,,,,,,,3834.625,,,,,,100.49,48.13,,,579.3125,,,11962.625,
1971-11-05,,,38.82,,,2669.0,,,,6807.3125,,158.62,,,,,,,,,,,,,,251.77,,39.339,,,,,,,3898.9375,,,,,,98.21,48.63,,,586.0625,,,12146.8125,
1971-11-08,,,38.61,,,2674.0,,,,6822.0,,158.08,,,,,,,,,,,,,,252.77,,39.164,,,,,,,3976.125,,,,,,98.42,48.4,,,583.5625,,,12073.125,
1971-11-09,,,38.52,,,2713.0,,,,6778.0,,158.33,,,,,,,,,,,,,,253.36,,39.193000000000005,,,,,,,3969.6875,,,,,,99.04,48.25,,,580.875,,,12054.75,
1971-11-10,,,38.1,,,2663.0,,,,6741.0625,,158.38,,,,,,,,,,,,,,254.96,,39.222,,,,,,,3898.9375,,,,,,98.63,48.16,,,576.125,,,12008.3125,
1971-11-11,,,37.85,,,2652.0,,,,6755.75,,157.68,,,,,,,,,,,,,,255.95,,39.631,,,,,,,3886.0625,,,,,,97.8,47.95,,,571.625,,,12036.3125,
1971-11-12,,,36.38,,,2613.0,,,,6770.375,,154.99,,,,,,,,,,,,,,257.75,,39.66,,,,,,,3905.375,,,,,,98.21,47.13,,,553.75,,,12128.375,
1971-11-15,,,36.62,,,2613.0,,,,6719.375,,155.19,,,,,,,,,,,,,,256.55,,40.185,,,,,,,3911.8125,,,,,,97.39,47.13,,,551.25,,,12220.5,
1971-11-16,,,36.74,,,2602.0,,,,6690.0625,,155.29,,,,,,,,,,,,,,254.56,,40.330999999999996,,,,,,,3879.625,,,,,,99.25,47.51,,,557.5625,,,12091.5625,
1971-11-17,,,36.98,,,2580.0,,,,6741.0625,,155.98,,,,,,,,,,,,,,253.76,,40.74,,,,,,,3918.25,,,,,,100.08,47.46,,,559.375,,,12146.8125,
1971-11-18,,,37.28,,,2574.0,,,,6726.4375,,156.08,,,,,,,,,,,,,,253.76,,40.769,,,,,,,3918.25,,,,,,100.49,47.22,,,560.3125,,,11842.5625,
1971-11-19,,,37.1,,,2552.0,,,,6719.375,,155.14,,,,,,,,,,,,,,254.56,,40.973,,,,,,,3905.375,,,,,,100.28,47.1,,,557.5625,,,11658.375,
1971-11-22,,,36.53,,,2552.0,,,,6726.4375,,155.14,,,,,,,,,,,,,,257.75,,41.207,,,,,,,3892.5,,,,,,102.76,46.96,,,555.0625,,,11842.5625,
1971-11-23,,,36.98,,,2558.0,,,,6763.375,,157.79,,,,,,,,,,,,,,256.95,,41.382,,,,,,,3911.8125,,,,,,102.35,47.19,,,562.5625,,,11925.8125,
1971-11-24,,,36.95,,,2558.0,,,,6792.6875,,157.36,,,,,,,,,,,,,,257.15,,41.148,,,,,,,3937.5625,,,,,,105.45,47.95,,,568.0,,,12008.3125,
1971-11-26,,,36.5,,,2630.0,,,,6785.0625,,158.42,,,,,,,,,,,,,,257.35,,41.09,,,,,,,3944.0,,,,,,105.04,48.13,,,568.1875,,,12210.9375,
1971-11-29,,,35.9,,,2574.0,,,,6749.5625,,158.85,,,,,,,,,,,,,,258.34,,40.594,,,,,,,3904.5625,,,,,,105.86,47.72,,,563.0,,,12269.6875,
1971-11-30,,,36.11,,,2613.0,,,,6742.8125,,160.69,,,,,,,,,,,,,,257.75,,40.477,,,,,,,3904.5625,,,,,,106.49,47.08,,,562.125,,,12191.3125,
1971-12-01,,,36.47,,,2602.0,,,,6771.0,,161.41,,,,,,14.825999999999999,,,,,,,,255.75,,40.302,,,,,,,3989.75,,,,,,107.31,47.17,,,565.25,,,12446.125,
1971-12-02,,,36.17,,,2613.0,,,,6834.0625,,161.85,,,,,,14.992,,,,,,,,255.95,,40.769,,,,,,,3970.25,,,,,,105.66,47.9,,,565.25,,,12358.3125,
1971-12-03,,,36.38,,,2585.0,,,,6925.8125,,162.47,,,,,,15.095,,,,,,,,255.95,,41.148,,,,,,,4016.0,,,,,,107.52,48.66,,,571.125,,,12397.5,
1971-12-06,,,35.27,,,2563.0,,,,6939.875,,162.96,,,,,,15.095,,,,,,,,255.75,,40.996,,,,,,,4022.875,,,,,,106.07,49.0,,,567.3125,,,12319.125,
1971-12-07,,,34.7,,,2530.0,,,,6890.375,,164.07,,,,,,15.085,,,,,,,,253.56,,40.996,,,,,,,3996.5625,,,,,,105.66,48.45,,,563.25,,,12289.3125,
1971-12-08,,,35.21,,,2524.0,,,,6883.5625,,163.92,,,,,,14.93,,,,,,,,254.16,,40.387,,,,,,,3996.5625,,,,,,106.28,48.54,,,566.1875,,,12426.5,
1971-12-09,,,34.7,,,2513.0,,,,6974.8125,,166.24,,,,,,14.888,,,,,,,,249.78,,40.205,,,,,,,4002.875,,,,,,107.31,48.77,,,565.5,,,12730.6875,
1971-12-10,,,34.43,,,2513.0,,,,6988.875,,169.81,,,,,,14.888,,,,,,,,253.96,,40.235,,,,,,,3989.75,,,,,,110.62,49.15,,,564.125,,,12769.9375,
1971-12-13,,,34.22,,,2513.0,,,,7024.375,,171.59,,,,,,14.806,,,,,,,,251.37,,40.418,,,,,,,3989.75,,,,,,114.76,49.59,,,562.75,,,12955.75,
1971-12-14,,,34.61,,,2535.0,,,,6960.75,,171.16,,,,,,14.825999999999999,,,,,,,,250.38,,40.448,,,,,,,4002.875,,,,,,121.58,49.91,,,568.0,,,12985.5,
1971-12-15,,,34.88,,,2641.0,,,,6982.125,,173.14,,,,,,15.012,,,,,,,,247.79,,40.966,,,,,,,4036.0,,,,,,128.4,49.88,,,568.875,,,12907.125,
1971-12-16,,,35.06,,,2641.0,,,,6939.875,,175.89,,,,,,15.095,,,,,,,,238.62,,41.331,,,,,,,4036.0,,,,,,127.16,49.59,,,570.9375,,,12769.9375,
1971-12-17,,,35.36,,,2669.0,,,,6968.0625,,174.44,,,,,,15.095,,,,,,,,240.02,,41.848,,,,,,,4022.875,,,,,,136.88,49.35,,,573.875,,,12809.125,
1971-12-20,,,34.7,,,2731.0,,,,6932.5625,,172.7,,,,,,14.785,,,,,,,,235.84,,41.148,,,,,,,4036.0,,,,,,141.64,49.12,,,568.875,,,12730.6875,
1971-12-21,,,34.91,,,2636.0,,,,6890.9375,,174.2,,,,,,14.992,,,,,,,,233.64,,41.544,,,,,,,3957.125,,,,,,142.46,49.41,,,569.8125,,,12573.9375,
1971-12-22,,,35.24,,,2652.0,,,,6876.8125,,175.16,,,,,,14.992,,,,,,,,235.64,,41.391999999999996,,,,,,,3897.6875,,,,,,152.8,49.18,,,569.5625,,,12573.9375,
1971-12-23,,,35.48,,,2658.0,,,,6890.9375,,176.61,,,,,,14.992,,,,,,,,238.03,,41.391999999999996,,,,,,,3878.25,,,,,,163.14,49.06,,,570.9375,,,12652.3125,
1971-12-27,,,35.12,,,2664.0,,,,6883.5625,,176.61,,,,,,15.054,,,,,,,,232.65,,41.574,,,,,,,3878.25,,,,,,152.8,48.54,,,568.0,,,12652.3125,
1971-12-28,,,34.55,,,2602.0,,,,6897.6875,,178.54,,,,,,15.095,,,,,,,,235.64,,41.94,,,,,,,3910.875,,,,,,154.25,48.31,,,563.0,,,12867.9375,
1971-12-29,,,34.64,,,2524.0,,,,6919.0625,,178.78,,,,,,15.064,,,,,,,,233.64,,41.635,,,,,,,3917.6875,,,,,,156.11,48.33,,,564.125,,,12809.125,
1971-12-30,,,34.55,,,2541.0,,,,6947.1875,,179.51,,,,,,15.012,,,,,,,,225.88,,41.635,,,,,,,3917.6875,,,,,,165.21,48.56,,,564.3125,,,12789.5,
1972-01-03,,,33.42,,,2619.0,,,,6883.5625,,181.68,,,,,,15.085,,,,,,,,225.88,,41.666000000000004,,,,,,,3904.5625,,,,,,175.55,48.39,,,554.75,,,12691.125,
1972-01-04,,,33.06,,,2658.0,,,,6876.5625,,181.2,,,,,,15.147,,,,,,,,228.51,,42.36600000000001,,,,,,,3871.6875,,,,,,174.72,48.33,,,552.125,,,12671.5,
1972-01-05,,,33.57,,,2652.0,,,,6904.6875,,178.73,,,,,,15.198,,,,,,,,234.6,,42.821999999999996,,,,,,,3897.9375,,,,,,183.2,48.48,,,559.4375,,,12769.5,
1972-01-06,,,33.24,,,2708.0,,,,6897.6875,,179.36,,,,,,15.198,,,,,,,,227.7,,42.731,,,,,,,3917.6875,,,,,,172.65,49.14,,,559.875,,,12700.9375,
1972-01-07,,,33.18,,,2764.0,,,,6904.6875,,176.85,,,,,,15.198,,,,,,,,227.09,,43.005,,,,,,,3937.4375,,,,,,169.34,48.91,,,559.6875,,,12632.3125,
1972-01-10,,,32.89,,,2887.0,,,,6876.5625,,175.65,,,,,,15.323,,,,,,,,226.28,,43.218,,,,,,,3878.25,,,,,,178.85,48.45,,,554.5625,,,12681.3125,
1972-01-11,,,32.98,,,2893.0,,,,6862.5,,180.52,,,,,,15.364,,,,,,,,230.75,,43.005,,,,,,,3865.125,,,,,,170.58,48.25,,,555.1875,,,12759.75,
1972-01-12,,,32.62,,,2971.0,,,,6756.875,,178.54,,,,,,15.612,,,,,,,,233.59,,43.583,,,,,,,3845.375,,,,,,159.42,47.56,,,547.4375,,,12769.5,
1972-01-13,,,32.44,,,2909.0,,,,6778.0,,179.51,,,,,,16.005,,,,,,,,239.88,,43.979,,,,,,,3924.25,,,,,,170.17,48.08,,,546.75,,,12847.9375,
1972-01-14,,,32.17,,,2842.0,,,,6806.1875,,179.02,,,,,,16.046,,,,,,,,241.3,,44.253,,,,,,,4009.6875,,,,,,170.79,48.28,,,549.875,,,13132.125,
1972-01-17,,,33.09,,,2960.0,,,,6855.4375,,176.85,,,,,,16.129,,,,,,,,234.6,,45.105,,,,,,,4036.0,,,,,,174.31,49.46,,,561.6875,,,13063.5,
1972-01-18,,,32.41,,,3004.0,,,,6820.25,,177.82,,,,,,15.922,,,,,,,,238.66,,43.948,,,,,,,3990.0,,,,,,166.65,49.08,,,556.875,,,12994.9375,
1972-01-19,,,31.93,,,3043.0,,,,6827.3125,,177.33,,,,,,16.129,,,,,,,,238.66,,44.586999999999996,,,,,,,3996.5625,,,,,,173.68,49.6,,,558.5625,,,12955.75,
1972-01-20,,,32.14,,,3004.0,,,,6834.3125,,177.43,,,,,,16.129,,,,,,,,235.82,,43.766000000000005,,,,,,,4036.0,,,,,,175.75,50.23,,,560.8125,,,13024.3125,
1972-01-21,,,32.35,,,3004.0,,,,6813.1875,,179.17,,,,,,15.880999999999998,,,,,,,,237.04,,44.07,,,,,,,4055.75,,,,,,184.02,50.2,,,562.3125,,,13043.9375,
1972-01-24,,,31.96,,,2993.0,,,,6806.1875,,178.44,,,,,,16.026,,,,,,,,239.07,,44.253,,,,,,,4016.3125,,,,,,176.58,50.12,,,560.8125,,,12945.9375,
1972-01-25,,,32.86,,,2960.0,,,,6862.5,,176.27,,,,,,16.026,,,,,,,,249.62,,44.618,,,,,,,4068.875,,,,,,179.47,50.17,,,567.4375,,,13092.9375,
1972-01-26,,,32.29,,,2943.0,,,,6792.0625,,175.12,,,,,,16.026,,,,,,,,248.2,,44.131,,,,,,,4022.875,,,,,,171.82,49.97,,,562.5625,,,13024.3125,
1972-01-27,,,32.92,,,2937.0,,,,6792.0625,,175.16,,,,,,16.005,,,,,,,,244.55,,44.496,,,,,,,4009.6875,,,,,,173.68,49.83,,,565.6875,,,13004.75,
1972-01-28,,,32.92,,,2932.0,,,,6827.3125,,176.51,,,,,,16.026,,,,,,,,240.69,,44.373999999999995,,,,,,,4016.3125,,,,,,175.75,49.54,,,555.4375,,,13073.3125,
1972-01-31,,,33.39,,,2976.0,,,,6799.125,,175.89,,,,,,16.005,,,,,,,,237.65,,44.373999999999995,,,,,,,4016.3125,,,,,,178.44,49.2,,,560.125,,,12906.75,
1972-02-01,,,33.66,,,2999.0,,,,6827.3125,,173.72,,,,,,16.005,,,,,,,,239.88,,44.222,,,,,,,3957.125,,,,,,179.27,48.74,,,560.3125,,,12475.5,
1972-02-02,,,33.75,,,3088.0,,,,6862.5,,174.68,,,,,,15.953,,,,,,,,242.72,,43.857,,,,,,,3957.125,,,,,,190.02,48.97,,,562.5625,,,12495.125,
1972-02-03,,,33.36,,,3032.0,,,,6820.25,,176.37,,,,,,15.964,,,,,,,,244.95,,44.07,,,,,,,3924.25,,,,,,191.47,49.57,,,563.875,,,12485.3125,
1972-02-04,,,33.24,,,3077.0,,,,6806.1875,,177.72,,,,,,16.026,,,,,,,,237.65,,44.526,,,,,,,3944.0,,,,,,192.29,49.14,,,565.4375,,,12495.125,
1972-02-07,,,33.01,,,3077.0,,,,6785.0625,,182.74,,,,,,16.191,,,,,,,,238.46,,45.135,,,,,,,3957.125,,,,,,181.75,48.97,,,563.4375,,,12553.9375,
1972-02-08,,,32.32,,,3015.0,,,,6756.875,,181.29,,,,,,16.15,,,,,,,,236.84,,45.038999999999994,,,,,,,3957.125,,,,,,180.09,48.54,,,559.6875,,,12700.9375,
1972-02-09,,,32.44,,,2993.0,,,,6749.875,,180.71,,,,,,16.129,,,,,,,,235.41,,44.623000000000005,,,,,,,3983.4375,,,,,,173.06,48.42,,,559.25,,,12446.125,
1972-02-10,,,32.29,,,2915.0,,,,6742.8125,,181.48,,,,,,16.119,,,,,,,,228.31,,44.398,,,,,,,4016.3125,,,,,,177.2,48.94,,,559.25,,,12426.5,
1972-02-11,,,32.92,,,2909.0,,,,6735.8125,,181.44,,,,,,16.500999999999998,,,,,,,,227.3,,44.943000000000005,,,,,,,4029.4375,,,,,,177.41,49.05,,,562.8125,,,12661.6875,
1972-02-14,,,33.36,,,2909.0,,,,6735.8125,,181.2,,,,,,16.274,,,,,,,,223.03,,44.461999999999996,,,,,,,4042.5625,,,,,,176.79,49.05,,,565.0,,,12563.6875,
1972-02-15,,,33.01,,,2921.0,,,,6707.625,,180.47,,,,,,16.500999999999998,,,,,,,,224.66,,44.559,,,,,,,4042.5625,,,,,,177.41,49.2,,,564.3125,,,12514.6875,
1972-02-16,,,32.86,,,2994.0,,,,6714.6875,,181.92,,,,,,16.398,,,,,,,,220.6,,44.687,,,,,,,4049.125,,,,,,173.68,49.14,,,564.3125,,,12642.125,
1972-02-17,,,33.18,,,2960.0,,,,6721.6875,,180.23,,,,,,16.543,,,,,,,,226.28,,45.103,,,,,,,4075.4375,,,,,,174.31,49.66,,,570.5625,,,12622.5,
1972-02-18,,,33.03,,,2949.0,,,,6707.625,,181.24,,,,,,16.439,,,,,,,,223.24,,45.231,,,,,,,4062.3125,,,,,,177.82,49.86,,,571.25,,,12534.3125,
1972-02-22,,,32.2,,,2977.0,,,,6694.9375,,181.24,,,,,,16.439,,,,,,,,221.21,,44.943000000000005,,,,,,,4108.3125,,,,,,176.17,50.2,,,568.8125,,,12455.9375,
